[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_stabilize_360" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bigsh0t_transform_360" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blend_mode" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Modo de fusión" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "bluescreen0r" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Clave de color: Sencillo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blur" "meta_boxblur.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Desenfocar: Caja" 
[Debug  ] <QmlKeyframesMetadata::checkVersion> MLT version: "3" Shotcut minimumVersion: "3" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blur" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Desenfocar" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blur_exponential" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Desenfocar: Exponencial" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blur_gaussian" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Desenfocar: Gaussiano" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "blur_lowpass" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Desenfocar: Paso bajo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "brightness" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Brillo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "brightness" "meta_movit.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Brillo" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "chromahold" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Conservar color" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "color" "meta.qml" 
[Debug  ] <FilterController::loadFilterMetadata> added filter "Corrección de color" 
[Debug  ] <FilterController::loadFilterMetadata> reading filter metadata "color" "meta_frei0r_coloradj.qml" 
